,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
527,Ãmer AÅÄ±k,31,2TM,C,18,0,182,3.1,.397,.000,.591,5.5,22.2,14.0,2.1,0.5,1.9,24.5,8.7,-0.2,0.2,-0.1,-0.021,-6.5,-1.5,-8.0,-0.3
528,Ãmer AÅÄ±k,31,NOP,C,14,0,121,4.5,.423,.000,.750,6.5,26.0,16.6,2.0,0.4,1.3,19.0,9.4,-0.1,0.1,0.0,.008,-5.6,-1.4,-7.0,-0.2
529,Ãmer AÅÄ±k,31,CHI,C,4,0,61,0.2,.311,.000,.167,3.4,14.6,8.8,2.1,0.8,2.9,38.3,7.4,-0.1,0.0,-0.1,-0.078,-8.5,-1.5,-10.0,-0.1
530,Jalen Jones,24,2TM,SF,16,0,181,10.3,.485,.382,.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,0.0,0.1,0.1,.027,-3.4,-2.6,-6.0,-0.2
531,Jalen Jones,24,NOP,SF,4,0,19,5.0,.512,.250,.500,0.0,16.5,8.6,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,.055,-4.3,-3.0,-7.3,0.0
532,Jalen Jones,24,DAL,SF,12,0,162,10.9,.483,.391,.266,8.6,15.6,12.0,3.9,1.5,0.5,8.9,22.0,-0.1,0.1,0.1,.024,-3.3,-2.6,-5.9,-0.2
533,Isaiah Whitehead,22,BRK,PG,16,0,180,11.5,.530,.209,.221,2.3,13.1,7.7,19.6,2.2,0.8,20.3,28.5,-0.3,0.2,-0.1,-0.035,-3.4,-0.4,-3.8,-0.1
534,Johnathan Motley,22,DAL,PF,11,4,176,17.2,.550,.080,.373,8.5,22.9,15.5,7.1,0.9,1.0,9.3,24.9,0.1,0.2,0.3,.084,-1.3,-2.0,-3.3,-0.1
535,Julyan Stone,29,CHO,SG,23,0,175,7.6,.684,1.000,.154,0.6,17.6,9.0,19.2,1.1,1.0,33.5,5.2,0.2,0.2,0.3,.087,-3.2,1.9,-1.3,0.0
536,John Holland,29,CLE,SF,24,0,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,-0.3,0.1,-0.2,-0.050,-3.6,-1.9,-5.5,-0.2
537,Richard Jefferson,37,DEN,SF,20,0,163,6.4,.499,.259,.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,0.1,0.0,0.1,.029,-3.5,-0.8,-4.3,-0.1
538,Dakari Johnson,22,OKC,C,31,6,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,.178,-1.2,0.9,-0.3,0.1
539,Jake Layman,23,POR,SF,35,1,160,4.9,.352,.426,.064,2.8,8.1,5.5,9.4,1.9,2.0,9.4,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1
540,Mirza TeletoviÄ,32,MIL,PF,10,0,159,13.5,.623,.789,.000,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,.090,2.1,-1.7,0.4,0.1
541,Damien Wilkins,38,IND,SF,19,1,152,4.9,.405,.462,.103,3.7,8.1,5.9,7.8,0.7,0.6,10.9,13.4,-0.1,0.1,-0.1,-0.019,-4.2,-1.9,-6.1,-0.2
542,Derrick Walton,22,MIA,PG,16,0,147,11.2,.525,.680,.240,1.5,10.7,6.1,14.6,2.4,1.7,6.7,9.1,0.2,0.2,0.4,.128,-1.1,2.4,1.3,0.1
543,Darrell Arthur,29,DEN,PF,19,1,141,8.4,.559,.489,.064,2.4,9.5,6.0,9.3,2.8,1.8,23.7,19.5,-0.2,0.1,0.0,-0.011,-4.8,-0.5,-5.3,-0.1
544,Kay Felder,22,2TM,PG,16,0,140,3.6,.379,.271,.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,-0.6,0.1,-0.5,-0.175,-7.7,-3.4,-11.1,-0.3
545,Kay Felder,22,CHI,PG,14,0,134,3.6,.386,.273,.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,-0.5,0.1,-0.5,-0.168,-7.4,-3.2,-10.7,-0.3
546,Kay Felder,22,DET,PG,2,0,6,2.0,.250,.250,.000,36.0,37.6,36.8,0.0,0.0,0.0,20.0,36.9,0.0,0.0,0.0,-0.336,-12.9,-8.5,-21.4,0.0
547,Derrick White,23,SAS,PG,17,0,139,15.9,.646,.394,.606,4.0,16.9,10.4,9.3,1.5,1.8,12.6,15.4,0.3,0.2,0.5,.170,0.8,1.5,2.3,0.2
548,Lorenzo Brown,27,TOR,PG,14,0,139,8.2,.459,.353,.059,0.8,11.1,6.0,12.4,1.8,0.0,7.9,11.9,0.0,0.1,0.2,.060,-3.9,1.5,-2.5,0.0
549,Jon Leuer,28,DET,PF,8,0,136,8.9,.505,.083,.417,5.6,20.7,13.0,5.3,0.4,2.0,14.1,16.2,0.0,0.1,0.1,.050,-4.3,-0.3,-4.6,-0.1
550,Malcolm Miller,24,TOR,SF,15,4,126,8.9,.638,.750,.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,.087,-0.8,-0.2,-1.0,0.0
551,Milton Doyle,24,BRK,SG,10,0,125,5.2,.337,.489,.170,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-0.1
552,Zhou Qi,22,HOU,C,18,0,124,1.9,.295,.594,.375,5.5,14.4,10.0,2.1,0.8,9.6,21.2,16.8,-0.5,0.2,-0.3,-0.104,-10.3,0.2,-10.1,-0.3
553,Antonius Cleveland,23,2TM,SG,17,0,123,4.5,.486,.190,.286,2.7,10.2,6.3,2.2,2.8,3.6,22.8,11.1,-0.2,0.2,0.0,-0.006,-7.6,2.4,-5.2,-0.1
554,Antonius Cleveland,23,DAL,SG,13,0,81,5.1,.317,.071,.286,2.6,11.4,6.9,3.3,3.7,4.4,11.3,10.0,-0.1,0.1,0.0,-0.005,-7.3,4.0,-3.3,0.0
555,Antonius Cleveland,23,ATL,SG,4,0,42,3.5,.825,.429,.286,2.7,8.0,5.3,0.0,1.2,2.0,38.8,13.4,0.0,0.0,0.0,-0.009,-8.3,-0.7,-9.0,-0.1
556,Georgios Papagiannis,20,2TM,C,17,0,122,12.2,.429,.000,.000,11.6,23.4,17.2,11.2,1.6,4.7,16.0,18.4,-0.1,0.1,0.0,.005,-3.9,-0.3,-4.1,-0.1
557,Georgios Papagiannis,20,SAC,C,16,0,118,10.7,.415,.000,.000,11.1,24.2,17.4,11.5,0.9,4.8,16.3,18.7,-0.2,0.1,0.0,-0.018,-4.7,-1.0,-5.6,-0.1
558,Georgios Papagiannis,20,POR,C,1,0,4,58.1,1.000,.000,.000,27.5,0.0,13.6,0.0,24.9,0.0,0.0,11.0,0.0,0.0,0.1,.675,20.2,19.7,39.9,0.0
559,Nigel Hayes-Davis,23,3TM,SF,9,0,122,6.4,.393,.485,.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1
560,Nigel Hayes-Davis,23,LAL,SF,2,0,11,9.8,.436,.667,.333,0.0,0.0,0.0,24.3,0.0,0.0,0.0,13.3,0.0,0.0,0.0,.069,-0.2,-1.5,-1.7,0.0
561,Nigel Hayes-Davis,23,TOR,SF,2,0,6,34.9,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.9,0.0,0.0,0.0,.018,17.4,0.8,18.2,0.0
562,Nigel Hayes-Davis,23,SAC,SF,5,0,105,4.4,.312,.429,.071,4.2,20.4,11.9,5.2,1.0,2.7,3.3,12.8,-0.2,0.1,-0.1,-0.048,-5.2,0.0,-5.2,-0.1
563,James Webb III,24,BRK,SF,10,0,120,2.2,.333,.792,.000,7.0,14.3,10.6,4.5,0.4,0.0,14.3,10.1,-0.1,0.0,-0.1,-0.041,-5.5,-2.8,-8.3,-0.2
564,Xavier Rathan-Mayes,23,MEM,SG,5,0,118,0.9,.315,.333,.214,0.0,5.0,2.5,23.0,2.6,2.4,19.3,21.7,-0.5,0.1,-0.4,-0.171,-9.9,-1.6,-11.5,-0.3
565,Bobby Brown,33,HOU,PG,20,0,115,5.5,.425,.690,.034,0.0,6.8,3.4,15.0,1.7,0.0,13.3,26.1,-0.3,0.1,-0.2,-0.080,-4.9,-2.3,-7.2,-0.2
566,Jabari Bird,23,BOS,SG,13,1,115,12.1,.615,.269,.500,5.8,12.2,9.0,10.5,1.3,0.7,20.1,15.4,0.1,0.2,0.2,.098,-2.7,-0.4,-3.1,0.0
567,Kadeem Allen,25,BOS,PG,18,1,107,2.6,.366,.500,.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,-0.2,0.1,-0.1,-0.038,-8.3,0.6,-7.7,-0.2
568,Bruno Caboclo,22,2TM,SF,12,0,107,7.4,.386,.548,.194,7.1,16.6,11.7,5.0,1.4,3.5,10.6,15.8,-0.1,0.1,0.0,-0.021,-4.8,-1.0,-5.8,-0.1
569,Bruno Caboclo,22,TOR,SF,2,0,7,-0.1,.000,1.000,.000,0.0,15.7,8.0,16.7,7.0,0.0,0.0,12.5,0.0,0.0,0.0,-0.113,-8.2,5.7,-2.6,0.0
570,Bruno Caboclo,22,SAC,SF,10,0,100,7.9,.411,.517,.207,7.6,16.6,12.0,4.2,1.0,3.8,11.2,16.0,-0.1,0.1,0.0,-0.015,-4.5,-1.5,-6.1,-0.1
571,Alex Poythress,24,IND,PF,25,0,104,7.8,.500,.423,.000,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12.0,0.1,0.1,0.1,.066,-3.8,-1.3,-5.1,-0.1
572,Jaylen Morris,22,ATL,SG,6,0,98,6.5,.438,.313,.000,2.3,15.9,9.1,10.8,1.0,0.9,15.8,16.9,-0.2,0.1,-0.1,-0.053,-4.4,-1.0,-5.4,-0.1
573,Brice Johnson,23,2TM,PF,18,0,98,18.2,.486,.024,.119,10.4,25.5,17.9,3.4,4.5,5.5,10.2,22.3,0.0,0.2,0.2,.082,-2.1,1.7,-0.4,0.0
574,Brice Johnson,23,LAC,PF,9,0,38,21.3,.673,.091,.182,5.9,31.4,18.8,4.0,7.7,4.4,25.2,18.0,0.0,0.1,0.1,.168,-2.2,6.8,4.5,0.1
575,Brice Johnson,23,MEM,PF,9,0,60,16.2,.418,.000,.097,13.2,21.7,17.4,3.0,2.5,6.2,3.0,24.9,-0.1,0.1,0.0,.028,-2.0,-1.6,-3.6,0.0
576,Darrun Hilliard,24,SAS,SG,14,0,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,-0.1,0.1,0.0,-0.015,-7.1,-0.8,-7.9,-0.1
577,Chris McCullough,22,WAS,PF,19,0,90,15.8,.478,.190,.333,8.8,22.6,15.7,7.1,0.0,4.9,4.0,24.6,0.1,0.1,0.2,.081,-0.3,-1.5,-1.8,0.0
578,Damian Jones,22,GSW,C,15,0,89,6.8,.517,.000,.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,0.0,0.1,0.1,.031,-5.3,-1.8,-7.1,-0.1
579,Jack Cooley,26,SAC,PF,7,0,87,19.7,.566,.000,.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.3,.182,0.9,-1.4,-0.6,0.0
580,Josh Gray,24,PHO,PG,5,0,86,7.2,.349,.317,.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,-0.3,0.1,-0.2,-0.118,-5.2,1.0,-4.2,0.0
581,Furkan Korkmaz,20,PHI,SG,14,0,80,3.4,.386,.607,.143,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,-0.1,0.1,0.0,-0.006,-6.6,-1.0,-7.6,-0.1
582,Wade Baldwin,21,POR,PG,7,0,80,16.6,.748,.238,.476,1.4,9.5,5.5,9.8,1.2,1.0,13.6,16.1,0.2,0.1,0.3,.187,0.2,1.7,1.9,0.1
583,Okaro White,25,MIA,PF,6,4,80,8.9,.577,.688,.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,0.1,0.1,0.2,.096,-1.0,0.3,-0.7,0.0
584,Demetrius Jackson,23,2TM,PG,15,0,80,5.4,.424,.389,.111,7.1,9.8,8.4,15.9,3.1,1.1,34.6,15.8,-0.2,0.1,-0.1,-0.047,-6.1,0.9,-5.2,-0.1
585,Demetrius Jackson,23,HOU,PG,12,0,63,0.2,.286,.429,.000,7.2,12.4,9.8,10.7,3.1,1.3,39.1,16.1,-0.3,0.1,-0.2,-0.140,-9.2,0.6,-8.5,-0.1
586,Demetrius Jackson,23,PHI,PG,3,0,17,24.5,.820,.250,.500,6.6,0.0,3.2,35.1,2.8,0.0,17.0,14.8,0.1,0.0,0.1,.298,5.3,2.1,7.3,0.0
587,Nick Collison,37,OKC,PF,15,0,75,13.2,.627,.000,.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,.064,-2.3,-1.9,-4.2,0.0
588,Omari Johnson,28,MEM,PF,4,0,75,10.5,.524,.571,.000,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,.053,-1.8,-2.7,-4.5,0.0
589,Marquis Teague,24,MEM,PG,3,0,74,5.7,.302,.250,.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,-0.1,0.0,-0.1,-0.038,-5.4,-0.4,-5.7,-0.1
590,Thomas Bryant,20,LAL,C,15,0,72,9.9,.441,.476,.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,.050,-3.1,-0.2,-3.3,0.0
591,Udonis Haslem,37,MIA,C,14,0,72,1.8,.252,.533,.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,-0.1,0.1,-0.1,-0.059,-5.9,-1.8,-7.7,-0.1
592,D.J. Wilson,21,MIL,PF,22,0,71,10.3,.622,.313,.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,0.0,0.1,0.1,.054,-2.0,0.0,-2.0,0.0
593,Alan Williams,25,PHO,PF,5,0,70,9.3,.455,.000,.500,4.5,29.5,16.8,16.3,3.4,1.2,24.2,17.5,-0.1,0.1,0.0,-0.004,-7.3,2.3,-5.0,-0.1
594,Larry Drew II,27,2TM,PG,10,0,70,2.9,.354,.375,.000,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-0.1
595,Larry Drew II,27,PHI,PG,3,0,15,-9.4,.143,.429,.000,7.5,0.0,3.6,17.1,0.0,0.0,12.5,22.8,-0.1,0.0,-0.1,-0.299,-15.2,-7.4,-22.6,-0.1
596,Larry Drew II,27,NOP,PG,7,0,55,6.3,.441,.353,.000,4.1,0.0,2.0,18.9,0.0,0.0,10.5,15.0,0.0,0.0,0.0,.003,-3.0,-2.3,-5.3,0.0
597,London Perrantes,23,CLE,PG,14,0,66,0.7,.230,.231,.385,1.7,5.0,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0.0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1
598,Gian Clavell,24,DAL,SG,7,0,64,7.4,.530,.833,.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,0.0,0.0,0.1,.042,-2.7,0.5,-2.2,0.0
599,Andre Ingram,32,LAL,SG,2,0,64,16.3,.655,.529,.176,1.7,8.3,5.0,15.3,2.2,3.8,14.1,14.1,0.1,0.1,0.2,.157,1.7,2.5,4.3,0.1
600,James Young,22,PHI,SG,6,0,61,4.6,.511,.714,.429,0.0,3.4,1.8,4.3,0.0,0.0,5.7,12.3,0.0,0.0,0.1,.041,-4.5,-2.4,-6.9,-0.1
601,Kyle Singler,29,OKC,SF,12,0,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,-0.1,0.0,0.0,-0.031,-5.0,-1.6,-6.7,-0.1
602,Alfonzo McKinnie,25,TOR,SF,14,0,53,10.1,.643,.600,.200,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16.0,0.0,0.1,0.1,.084,-2.6,-0.4,-3.0,0.0
603,Jordan Crawford,29,NOP,SG,5,0,53,19.1,.601,.519,.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,.150,4.9,-0.7,4.2,0.1
604,Marshall Plumlee,25,MIL,C,8,0,52,10.9,.697,.000,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,0.1,0.0,0.2,.143,-3.9,-0.6,-4.5,0.0
605,Cole Aldrich,29,MIN,C,21,0,49,6.0,.340,.000,.400,7.0,28.6,17.6,8.2,2.0,1.8,5.4,16.8,-0.1,0.1,0.0,-0.013,-6.8,-0.7,-7.5,-0.1
606,Vander Blue,25,LAL,SG,5,0,45,-1.8,.255,.400,.400,0.0,2.3,1.2,8.2,1.1,0.0,33.8,8.4,-0.1,0.0,-0.1,-0.102,-7.6,-0.7,-8.4,-0.1
607,R.J. Hunter,24,HOU,SG,5,1,45,8.5,.455,.700,.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,.022,-5.2,1.9,-3.3,0.0
608,Adreian Payne,26,ORL,PF,5,0,43,18.8,.831,.300,.600,5.1,18.0,11.5,0.0,2.3,0.0,13.7,15.0,0.1,0.0,0.2,.203,1.8,0.6,2.4,0.0
609,Joakim Noah,32,NYK,C,7,0,40,15.6,.510,.000,.400,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,0.0,0.1,0.1,.072,-2.5,1.7,-0.8,0.0
610,Jonathan Gibson,30,BOS,PG,4,0,40,25.4,.739,.522,.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,.195,4.9,-0.8,4.1,0.1
611,Jeff Withey,27,DAL,C,10,0,39,8.3,.444,.625,.125,2.8,26.6,14.2,0.0,0.0,6.8,10.6,22.0,-0.1,0.1,0.0,-0.054,-4.4,-0.6,-5.0,0.0
612,Charles Cooke,23,NOP,SG,13,0,38,-5.1,.202,.571,.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,-0.2,0.0,-0.2,-0.239,-10.4,-4.0,-14.4,-0.1
613,Joel Bolomboy,24,MIL,PF,6,0,38,11.7,.521,.167,1.000,18.6,12.3,15.4,0.0,2.6,0.0,18.8,12.6,0.0,0.0,0.1,.079,-2.6,-2.4,-5.0,0.0
614,Walt Lemon Jr.,25,NOP,PG,5,0,35,6.9,.491,.063,.188,0.0,6.0,3.1,21.1,0.0,2.3,18.8,26.4,-0.1,0.0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1
615,Aaron Jackson,31,HOU,PG,1,0,35,2.4,.405,.444,.222,6.5,3.2,4.8,4.0,0.0,0.0,9.2,13.7,0.0,0.0,0.0,-0.017,-6.6,-2.3,-8.9,-0.1
616,Jacob Wiley,23,BRK,PF,5,0,33,8.2,.410,.500,.500,6.4,29.2,17.7,8.0,1.5,0.0,0.0,6.4,0.0,0.0,0.1,.094,-3.6,1.4,-2.3,0.0
617,Georges Niang,24,UTA,PF,9,0,32,9.2,.379,.364,.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,0.0,-0.029,-4.9,0.9,-4.0,0.0
618,Matt Costello,24,SAS,C,4,0,32,9.7,.500,.000,.000,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,.127,-6.0,5.3,-0.7,0.0
619,Markel Brown,26,HOU,SG,4,0,31,-1.2,.357,.714,.000,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,-0.1,0.0,0.0,-0.063,-8.8,-2.0,-10.8,-0.1
620,Ike Anigbogu,19,IND,C,11,0,30,21.6,.558,.000,.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,0.1,0.0,0.1,.165,1.8,0.1,1.9,0.0
621,Tony Bradley,20,UTA,C,9,0,29,9.5,.337,.091,.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,.033,-3.0,-4.5,-7.5,0.0
622,Daniel Hamilton,22,OKC,SG,6,0,28,18.2,.545,.455,.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,.169,1.0,1.3,2.3,0.0
623,Marcus Paige,24,CHO,PG,5,0,28,9.1,.403,.571,.143,0.0,15.7,7.7,16.1,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-0.006,-5.6,-3.2,-8.8,0.0
624,Jameel Warney,24,DAL,PF,3,0,27,22.6,.599,.000,.417,15.9,21.3,18.5,0.0,0.0,0.0,6.6,25.6,0.1,0.0,0.1,.157,2.5,-2.7,-0.2,0.0
625,Monte Morris,22,DEN,PG,3,0,25,27.1,.727,.167,.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,.312,4.3,5.0,9.4,0.1
626,Jeremy Lin,29,BRK,PG,1,1,25,15.9,.597,.167,.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,.087,-1.0,-4.4,-5.4,0.0
627,Chinanu Onuaku,21,HOU,C,1,0,22,-3.2,.400,.000,.000,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1
628,Xavier Munford,25,MIL,SG,6,0,21,-2.1,.218,.333,.333,5.6,0.0,2.8,24.6,2.4,0.0,22.5,19.1,-0.1,0.0,-0.1,-0.197,-9.3,-2.0,-11.3,0.0
629,Mangok Mathiang,25,CHO,C,4,0,20,18.0,.538,.000,.143,16.0,38.5,27.1,0.0,2.4,0.0,0.0,16.1,0.0,0.0,0.1,.183,-3.3,-1.3,-4.6,0.0
630,Nate Wolters,26,UTA,PG,5,0,19,-2.9,.167,.000,.000,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1
631,James Michael McAdoo,25,PHI,PF,3,0,18,7.4,.508,1.000,.286,0.0,11.5,6.0,0.0,0.0,4.6,11.3,21.0,0.0,0.0,0.0,.023,-2.3,-0.7,-3.0,0.0
632,Kendrick Perkins,33,CLE,C,1,0,15,8.4,.521,.000,1.000,0.0,7.4,3.7,17.3,3.3,0.0,25.8,11.4,0.0,0.0,0.0,.026,-4.3,2.1,-2.2,0.0
633,Tim Quarterman,23,HOU,SG,3,0,13,2.9,.515,.667,.667,0.0,25.8,13.0,10.6,0.0,0.0,34.0,20.0,0.0,0.0,0.0,-0.083,-8.5,-1.2,-9.7,0.0
634,Luol Deng,32,LAL,SF,1,1,13,5.5,.500,.000,.000,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018,-5.3,2.4,-2.9,0.0
635,Devin Robinson,22,WAS,SF,1,0,13,10.5,.333,.000,.000,17.4,26.0,21.7,0.0,3.8,0.0,0.0,10.2,0.0,0.0,0.0,.098,-4.2,2.1,-2.1,0.0
636,Josh Smith,32,NOP,PF,3,0,12,3.5,.250,.000,.000,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013,-8.4,-6.2,-14.6,0.0
637,Matt Williams,24,MIA,SG,3,0,11,-0.7,.417,.833,.000,0.0,10.2,5.1,0.0,0.0,0.0,14.3,28.6,-0.1,0.0,0.0,-0.197,-7.0,-4.2,-11.2,0.0
638,NicolÃ¡s Brussino,24,ATL,SF,4,0,10,-4.6,.000,1.000,.000,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.180,-8.1,-3.2,-11.3,0.0
639,David Stockton,26,UTA,PG,3,0,9,33.9,1.050,1.000,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,0.1,0.0,0.1,.459,6.7,1.1,7.9,0.0
640,Ben Moore,22,IND,PF,2,0,9,-2.3,,,,0.0,12.5,6.3,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,.072,-10.5,1.3,-9.3,0.0
641,Derrick Williams,26,LAL,PF,2,0,9,-3.2,.250,.500,.000,0.0,11.7,5.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,-0.191,-9.8,-7.0,-16.8,0.0
642,Jarell Eddie,26,2TM,SF,3,0,9,-1.9,.000,1.000,.000,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,0.0
643,Jarell Eddie,26,BOS,SF,2,0,6,4.0,.000,1.000,.000,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,0.0
644,Jarell Eddie,26,CHI,SF,1,0,3,-13.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,0.0
645,Erik McCree,24,UTA,SF,4,0,8,-8.9,.000,.500,.000,0.0,14.0,7.1,0.0,6.3,0.0,33.3,16.9,-0.1,0.0,-0.1,-0.334,-14.7,1.0,-13.7,0.0
646,Luis Montero,24,DET,SG,2,0,8,-15.5,.000,.000,.000,0.0,28.2,13.8,0.0,0.0,0.0,66.7,16.6,-0.1,0.0,-0.1,-0.445,-19.0,-6.6,-25.6,0.0
647,Scotty Hopson,28,DAL,SG,1,0,8,-4.6,.266,.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,0.0,0.0,0.0,-0.238,-9.2,-4.7,-14.0,0.0
648,Vince Hunter,23,MEM,PF,4,0,7,35.8,.600,.000,.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,0.0,0.0,0.0,.097,10.4,-0.7,9.7,0.0
649,Reggie Hearn,26,DET,SG,3,0,7,13.1,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,.132,2.9,-1.4,1.5,0.0
650,Xavier Silas,30,BOS,SG,2,0,7,-4.9,.000,.667,.000,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,-0.1,0.0,0.0,-0.250,-11.7,3.5,-8.1,0.0
651,Jacob Pullen,28,PHI,PG,3,0,6,-2.3,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,0.0,0.0,0.0,-0.210,-8.3,-4.4,-12.7,0.0
652,Josh McRoberts,30,DAL,PF,2,0,6,-12.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.190,-17.9,-3.6,-21.4,0.0
653,Jeremy Evans,30,ATL,SF,1,0,5,10.4,1.000,.000,.000,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.028,-5.7,-4.2,-9.9,0.0
654,Gordon Hayward,27,BOS,SF,1,1,5,7.3,.500,.500,.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,.056,-6.6,-0.8,-7.4,0.0
655,Anthony Brown,25,MIN,SF,1,0,4,41.9,1.500,1.000,.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,.571,26.2,4.3,30.5,0.0
656,Justin Patton,20,MIN,C,1,0,4,19.8,.500,.000,.000,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.1,0.0,0.0,0.0,.151,-2.2,5.4,3.2,0.0
